artist_name,artist_id,rank,song_title,spotify_track_id,total_streams,daily_streams,source_url,scrape_date,spotify_url,has_spotify_id,data_confidence
SB19,3g7vYcdDXnqnDKYFwqXBJP,1,MAPA,6Fz2TpxUD0YvAPsuG8nDMJ,78341401,42472,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/6Fz2TpxUD0YvAPsuG8nDMJ,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,2,GENTO,6RYhIHur2unkQv28fcinNO,68891169,37837,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/6RYhIHur2unkQv28fcinNO,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,3,DAM,1NNsL6tYk06TqTea3mKB9P,42056482,73503,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/1NNsL6tYk06TqTea3mKB9P,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,4,Hanggang Sa Huli,2WUhR1SraSy0SVIQKohJb6,29230336,33338,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/2WUhR1SraSy0SVIQKohJb6,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,5,Bazinga,5QZw4F3N3PvuKNKHm9L20b,28096206,31484,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/5QZw4F3N3PvuKNKHm9L20b,True,high
BINI,7tNO3vJC9zlHy2IJOx34ga,1,Pantropiko,03vwhCqyxupZDVEncdnCSc,190592150,60102,https://kworb.net/spotify/artist/7tNO3vJC9zlHy2IJOx34ga_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/03vwhCqyxupZDVEncdnCSc,True,high
BINI,7tNO3vJC9zlHy2IJOx34ga,2,"Salamin, Salamin",1iIJtD9hkzw4ZHfR7ND9yb,188496636,79593,https://kworb.net/spotify/artist/7tNO3vJC9zlHy2IJOx34ga_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/1iIJtD9hkzw4ZHfR7ND9yb,True,high
BINI,7tNO3vJC9zlHy2IJOx34ga,3,Karera,1RL9cRcuzCrs75Wb2aq9Op,115923584,118168,https://kworb.net/spotify/artist/7tNO3vJC9zlHy2IJOx34ga_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/1RL9cRcuzCrs75Wb2aq9Op,True,high
BINI,7tNO3vJC9zlHy2IJOx34ga,4,Lagi,4Zau3FVlXayC82sQwGK5c1,88458925,40895,https://kworb.net/spotify/artist/7tNO3vJC9zlHy2IJOx34ga_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/4Zau3FVlXayC82sQwGK5c1,True,high
BINI,7tNO3vJC9zlHy2IJOx34ga,5,Cherry On Top,4lJbwNzGiP6YPqjCKQ2DHb,66960828,101152,https://kworb.net/spotify/artist/7tNO3vJC9zlHy2IJOx34ga_songs.html,2025-07-27 18:17:49,https://open.spotify.com/track/4lJbwNzGiP6YPqjCKQ2DHb,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,1,MAPA,6Fz2TpxUD0YvAPsuG8nDMJ,78595965,34241,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-08-03 18:17:49,https://open.spotify.com/track/6Fz2TpxUD0YvAPsuG8nDMJ,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,2,GENTO,6RYhIHur2unkQv28fcinNO,68947648,57482,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-08-03 18:17:49,https://open.spotify.com/track/6RYhIHur2unkQv28fcinNO,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,3,DAM,1NNsL6tYk06TqTea3mKB9P,42644148,35586,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-08-03 18:17:49,https://open.spotify.com/track/1NNsL6tYk06TqTea3mKB9P,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,4,Hanggang Sa Huli,2WUhR1SraSy0SVIQKohJb6,29086504,48435,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-08-03 18:17:49,https://open.spotify.com/track/2WUhR1SraSy0SVIQKohJb6,True,high
SB19,3g7vYcdDXnqnDKYFwqXBJP,5,Bazinga,5QZw4F3N3PvuKNKHm9L20b,28154609,40535,https://kworb.net/spotify/artist/3g7vYcdDXnqnDKYFwqXBJP_songs.html,2025-08-03 18:17:49,https://open.spotify.com/track/5QZw4F3N3PvuKNKHm9L20b,True,high
BINI,7tNO3vJC9zlHy2IJOx34ga,1,Pantropiko,03vwhCqyxupZDVEncdnCSc,190441370,38663,https://kworb.net/spotify/artist/7tNO3vJC9zlHy2IJOx34ga_songs.html,2025-08-03 18:17:49,https://open.spotify.com/track/03vwhCqyxupZDVEncdnCSc,True,high
